sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,view_count,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,,
4/15/2016,"615,000.00",4,1,1330,2400,1.5,No,None,Good,6,1330,0,117,0,98103,47.65,-122.34,"1,330.00","4,400.00",,
12/14/2017,"585,188.00",3,2.25,2230,10026,1,No,None,Fair,8,1430,800,43,0,98052,47.66,-122.15,"2,230.00","9,340.00",,
8/14/2017,"305,000.00",3,1.75,1650,9480,1,No,None,Fair,7,1220,430,41,0,98034,47.73,-122.19,"1,540.00","8,400.00",,
11/14/2017,"166,950.00",3,1,1190,8820,1,No,None,Fair,6,1190,0,59,0,98058,47.46,-122.18,"1,230.00","7,980.00",,
9/14/2017,"799,000.00",3,2.5,2140,9897,1,No,None,Good,8,2140,0,59,0,98040,47.55,-122.22,"2,680.00","10,083.00",,
6/14/2017,"400,000.00",3,2.5,2180,7508,1,No,None,Good,7,1420,760,56,0,98133,47.76,-122.34,"1,900.00","7,818.00",,
12/14/2017,"230,000.00",3,1,1060,10228,1,No,None,Fair,7,1060,0,70,0,98155,47.75,-122.30,"1,570.00","10,228.00",,
5/14/2017,"256,883.00",3,2.5,1690,5025,2,No,None,Fair,8,1690,0,15,0,98023,47.28,-122.35,"2,550.00","5,001.00",,
11/14/2017,"423,000.00",4,2,1970,6480,1.5,No,None,Excellent,7,1130,840,98,0,98108,47.55,-122.31,"1,500.00","6,480.00",,
7/14/2017,"465,000.00",3,2.5,2150,4084,2,No,None,Fair,8,2150,0,11,0,98126,47.55,-122.37,"1,750.00","2,385.00",,
1/15/2016,"440,000.00",3,2.5,1910,66211,2,No,None,Fair,7,1910,0,21,0,98024,47.54,-121.91,"2,330.00","67,268.00",,
10/14/2017,"385,000.00",3,1.75,1350,155073,1,No,None,Good,7,1350,0,49,0,98038,47.41,-121.99,"1,560.00","50,965.00",,
3/15/2016,"210,000.00",3,1,860,11725,1,No,None,Good,6,860,0,75,0,98056,47.51,-122.18,"1,300.00","9,514.00",,
11/14/2017,"297,000.00",3,2.5,1940,14952,2,No,None,Fair,8,1940,0,24,0,98042,47.38,-122.17,"2,030.00","10,450.00",,
7/14/2017,"470,000.00",3,1,1010,5000,1,No,None,Fair,7,1010,0,66,0,98107,47.68,-122.39,"1,680.00","5,000.00",,
8/14/2017,"226,500.00",3,1.5,1300,7370,1,No,None,Good,7,900,400,42,0,98023,47.30,-122.37,"1,430.00","7,500.00",,
3/15/2016,"274,250.00",3,1,910,8450,1,No,None,Good,6,910,0,56,0,98059,47.48,-122.16,"1,400.00","8,040.00",,
8/14/2017,"840,000.00",4,1.75,2480,11010,1,No,None,Good,9,1630,850,52,0,98040,47.54,-122.22,"2,770.00","10,744.00",,
9/14/2017,"677,900.00",3,2.5,2440,4587,2,No,None,Fair,8,2440,0,8,0,98052,47.71,-122.11,"2,750.00","4,587.00",,
2/15/2016,"425,000.00",3,1,1010,5864,1,No,None,Fair,7,1010,0,103,0,98116,47.57,-122.38,"1,290.00","5,000.00",,
11/14/2017,"180,250.00",2,0.75,900,9600,1,No,None,Fair,6,900,0,77,0,98166,47.46,-122.34,"1,250.00","14,280.00",,
7/14/2017,"464,000.00",6,3,2300,3404,2,No,None,Fair,7,1600,700,98,1994,98133,47.71,-122.34,"1,560.00","1,312.00",,
4/15/2016,"320,000.00",4,2.25,1550,7579,2,No,None,Fair,8,1550,0,25,0,98038,47.35,-122.05,"1,630.00","6,397.00",,
7/14/2017,"625,504.00",3,2.25,1270,1566,2,No,None,Fair,8,1060,210,4,0,98105,47.66,-122.28,"1,160.00","1,327.00",,
5/14/2017,"592,500.00",4,2.5,2240,12032,1,No,None,Fair,9,2240,0,35,0,98074,47.61,-122.02,"2,520.00","12,368.00",,
1/15/2016,"465,000.00",3,2.5,2714,17936,2,No,None,Fair,9,2714,0,13,0,98001,47.32,-122.28,"2,590.00","18,386.00",,
5/14/2017,"477,000.00",4,2.75,1720,6270,2,No,None,Fair,8,1720,0,40,0,98118,47.55,-122.27,"2,130.00","8,700.00",,
1/15/2016,"280,000.00",2,1,850,16400,1,No,None,Fair,6,850,0,95,0,98168,47.49,-122.30,"1,100.00","14,459.00",,
2/15/2016,"1,129,575.00",5,3,3300,33474,1,No,Thrice,Fair,9,1870,1430,61,1991,98040,47.57,-122.21,"3,836.00","20,953.00",,
7/14/2017,"445,838.00",3,2.5,2250,5692,2,No,None,Fair,8,2250,0,18,0,98146,47.51,-122.38,"1,320.00","5,390.00",,
8/14/2017,"1,070,000.00",2,2.25,3900,14864,1,No,Thrice,Fair,8,1950,1950,71,0,98144,47.59,-122.29,"2,580.00","5,184.00",,
10/14/2017,"467,000.00",2,1.5,1320,10800,1,No,None,Good,8,1320,0,71,0,98177,47.71,-122.37,"2,120.00","12,040.00",,
8/14/2017,"686,000.00",4,2.5,2760,6440,2,No,None,Fair,10,2760,0,19,0,98075,47.58,-122.03,"3,070.00","8,127.00",,
6/14/2017,"279,950.00",3,2,1750,9750,1,No,None,Fair,7,1350,400,57,0,98198,47.40,-122.30,"1,900.00","10,125.00",,
9/14/2017,"527,000.00",4,2.25,2330,19436,2,No,None,Fair,8,2330,0,31,0,98011,47.77,-122.22,"1,910.00","10,055.00",,
9/14/2017,"325,000.00",3,2.25,2220,16020,1,No,None,Good,8,1780,440,52,0,98030,47.38,-122.22,"2,080.00","9,583.00",,
9/14/2017,"328,000.00",3,2.25,2020,8379,2,No,None,Fair,7,2020,0,24,0,98038,47.38,-122.02,"2,020.00","8,031.00",,
6/14/2017,"390,000.00",3,2.25,1250,7500,1,No,None,Excellent,7,1250,0,76,0,98146,47.51,-122.37,"1,280.00","7,392.00",,
15 March 2016,479950,2,2,1510,,1,No,None,Fair,8,1510,0,13,0,98053,47.7076,-122.013,1640,6009,,
5/14/2017,"264,950.00",4,2.25,1720,9753,1,No,None,Good,7,1120,600,40,0,98023,47.29,-122.37,"1,510.00","9,753.00",,
1/15/2016,"235,000.00",3,1,1430,15246,1,No,None,Good,7,980,450,57,0,98031,47.41,-122.21,"1,960.00","13,068.00",,
3/15/2016,"516,500.00",3,2.5,1480,4729,2,No,None,Fair,7,1480,0,14,0,98053,47.68,-122.03,"2,250.00","4,729.00",,
4/15/2016,"655,000.00",2,1.75,1450,15798,2,Yes,Four,Fair,7,1230,220,103,1978,98166,47.45,-122.38,"2,030.00","13,193.00",,
6/14/2017,"500,000.00",4,2.75,2280,15347,1,No,None,Excellent,7,2280,0,58,0,98059,47.52,-122.16,"2,280.00","15,347.00",,
11/14/2017,"315,000.00",6,2.75,2940,7350,1,No,None,Fair,8,1780,1160,40,0,98023,47.31,-122.34,"2,120.00","8,236.00",,
11/14/2017,"213,000.00",2,1,1000,10200,1,No,None,Fair,6,1000,0,57,0,98024,47.57,-121.90,"1,150.00","13,702.00",,
9/14/2017,"475,000.00",3,1.5,2480,5280,1.5,No,None,Excellent,7,1620,860,71,0,98108,47.56,-122.30,"2,090.00","4,800.00",,
6/14/2017,"1,030,000.00",5,4,3760,28040,2,No,None,Fair,10,3760,0,35,0,98033,47.65,-122.18,"3,430.00","35,096.00",,
4/15/2016,"416,000.00",3,2,2220,94300,1,No,None,Excellent,7,1640,580,42,0,98010,47.35,-121.95,"2,070.00","80,100.00",,
3/15/2016,"410,000.00",4,1,1970,4740,1.5,No,None,Fair,7,1670,300,114,2005,98122,47.61,-122.30,"1,510.00","4,740.00",,
7/14/2017,"800,000.00",3,3.5,3830,221284,2,No,None,Fair,10,3530,300,25,0,98077,47.76,-122.02,"2,920.00","148,539.00",,
5/14/2017,"472,000.00",6,2.5,4410,14034,1,No,Twice,Good,9,2350,2060,53,0,98003,47.34,-122.32,"2,600.00","13,988.00",,
12/14/2017,"225,000.00",3,1.75,1430,8505,1,No,None,Good,7,1430,0,50,0,98003,47.32,-122.32,"1,190.00","8,640.00",,
10/14/2017,"210,000.00",2,1,830,6000,1,No,None,Fair,6,830,0,78,0,98126,47.53,-122.38,830.00,"4,960.00",,
1/15/2016,"455,000.00",2,1,1430,5000,1.5,No,None,Okay,7,1430,0,93,0,98115,47.67,-122.30,"1,450.00","3,750.00",,
4/15/2016,"225,000.00",3,1,1300,8316,1,No,None,Good,6,1300,0,64,0,98002,47.32,-122.22,"1,260.00","8,316.00",,
8/14/2017,"480,000.00",2,1,1030,3060,1,No,Twice,Good,7,790,240,100,0,98103,47.68,-122.35,"1,390.00","3,060.00",,
2/15/2016,"363,000.00",3,2.5,2740,11872,2,No,None,Fair,9,2740,0,28,0,98023,47.31,-122.40,"2,570.00","10,377.00",,
9/14/2017,"1,129,575.00",4,2.5,3650,8354,1,Yes,Four,Fair,9,1830,1820,18,0,98074,47.63,-122.07,"3,120.00","18,841.00",,
2/15/2016,"181,000.00",2,1.5,720,5120,1,No,None,Fair,6,720,0,64,0,98106,47.52,-122.36,"1,150.00","2,566.00",,
3/15/2016,"250,000.00",4,2,2010,7312,1,No,None,Good,7,2010,0,42,0,98002,47.28,-122.21,"2,010.00","7,650.00",,
15 April 2016,481000,3,1.75,,3000,1,No,None,Good,6,770,790,100,0,98103,47.6846,-122.345,1390,3000,,
9/14/2017,"260,000.00",3,2,1810,7209,1,No,None,Good,7,1240,570,40,0,98032,47.37,-122.28,"1,750.00","7,209.00",,
5/14/2017,"455,000.00",4,2.5,3360,7685,2,No,None,Fair,9,3360,0,17,0,98058,47.44,-122.11,"3,060.00","6,567.00",,
4/15/2016,"415,000.00",3,2.25,1510,36224,2,No,None,Fair,8,1510,0,27,0,98045,47.46,-121.71,"1,730.00","36,224.00",,
4/15/2016,"349,500.00",3,1,1400,3538,1,No,None,Fair,7,800,600,65,0,98118,47.54,-122.27,"1,620.00","6,331.00",,
9/14/2017,"245,000.00",3,2.5,1730,7442,2,No,None,Fair,7,1730,0,31,0,98030,47.35,-122.18,"1,630.00","6,458.00",,
5/14/2017,"592,500.00",2,2,1420,9191,1.5,No,Twice,Excellent,7,1420,0,90,0,98115,47.70,-122.32,"1,420.00","6,816.00",,
10/14/2017,"385,000.00",4,1.75,2360,7620,1,No,None,Good,7,1180,1180,63,0,98106,47.53,-122.35,"1,910.00","7,620.00",,
2/15/2016,"315,000.00",3,1.75,1580,11455,1,No,None,Good,7,1200,380,44,0,98059,47.48,-122.15,"1,550.00","10,650.00",,
11/14/2017,"255,000.00",3,1,1230,10170,1,No,None,Fair,7,1230,0,39,0,98045,47.44,-121.77,"1,380.00","10,098.00",,
8/14/2017,"693,000.00",4,2.5,2460,4425,2,No,None,Fair,8,2460,0,12,0,98052,47.70,-122.11,"2,990.00","5,659.00",,
12/14/2017,"780,000.00",3,1,1660,4400,1.5,No,None,Fair,8,1460,200,107,0,98112,47.64,-122.30,"1,660.00","4,400.00",,
10/14/2017,"237,000.00",3,1.75,1270,8470,1,No,None,Good,7,1270,0,58,0,98198,47.42,-122.29,"1,600.00","8,470.00",,
12/14/2017,"525,000.00",3,2.25,2100,40510,2,No,None,Fair,10,1320,780,39,0,98074,47.62,-122.05,"2,380.00","33,450.00",,
4/15/2016,"425,000.00",2,1,770,5040,1,No,None,Fair,5,770,0,88,0,98144,47.60,-122.30,"1,330.00","2,580.00",,
10/14/2017,"369,900.00",1,0.75,760,10079,1,Yes,Four,Excellent,5,760,0,82,0,98070,47.47,-122.44,"1,230.00","14,267.00",,
5/14/2017,"290,000.00",4,2.5,1700,7280,2,No,None,Good,7,1700,0,30,0,98031,47.40,-122.17,"1,950.00","7,475.00",,
9/14/2017,"285,000.00",3,1,1120,10701,1,No,None,Fair,7,1120,0,64,0,98106,47.55,-122.36,"1,130.00","6,350.00",,
8/14/2017,"415,000.00",2,1,1070,4500,1,No,None,Fair,7,1070,0,81,0,98115,47.68,-122.29,"1,320.00","4,465.00",,
4/15/2016,"272,500.00",3,2.5,2070,9900,1,No,None,Fair,8,1420,650,39,0,98023,47.30,-122.37,"2,070.00","8,250.00",,
5/15/2016,"1,129,575.00",4,3.25,5050,20100,1.5,No,Twice,Fair,10,4750,300,36,2008,98004,47.63,-122.22,"3,890.00","20,060.00",,
10/14/2017,"1,129,575.00",4,4.75,5310,57346,2,No,None,Good,10,5310,0,29,0,98077,47.73,-122.04,"4,180.00","47,443.00",,
5/15/2016,"436,000.00",2,1,1040,7538,1,No,None,Good,7,1040,0,79,0,98133,47.71,-122.35,"1,440.00","7,530.00",,
10/14/2017,"210,000.00",3,1,1700,11390,1,No,None,Good,7,1700,0,51,0,98003,47.33,-122.32,"1,350.00","8,164.00",,
9/14/2017,"236,000.00",3,1,1300,5898,1,No,None,Fair,7,1300,0,57,0,98178,47.51,-122.26,"1,320.00","7,619.00",,
11/14/2017,"331,000.00",3,1.75,1080,1306,1,No,None,Fair,7,580,500,64,2003,98199,47.66,-122.40,"1,440.00","2,225.00",,
15 March 2016,365000,3,2.5,,4510,2,No,None,Fair,8,2653,0,12,0,98031,47.4145,-122.166,2653,4927,,
1/15/2016,"450,000.00",3,2,2290,16258,1,No,None,Excellent,8,2290,0,58,0,98058,47.47,-122.17,"1,660.00","10,530.00",,
11/14/2017,"770,000.00",4,2.75,3820,26300,2,No,None,Fair,9,2850,970,4,0,98028,47.76,-122.26,"1,860.00","12,136.00",,
5/15/2016,"455,000.00",4,2.5,2210,49375,1,No,None,Fair,8,2210,0,21,0,98038,47.38,-122.07,"2,670.00","49,385.00",,
5/15/2016,"405,000.00",3,1.75,2390,6000,1,No,None,Fair,6,1240,1150,110,0,98118,47.54,-122.27,"2,020.00","6,000.00",,
7/14/2017,"304,900.00",4,1.75,2600,11325,1,No,None,Good,7,1610,990,49,0,98031,47.40,-122.21,"1,720.00","11,088.00",,
2/15/2016,"170,000.00",2,1,860,5265,1,No,None,Fair,6,860,0,87,0,98178,47.50,-122.27,"1,650.00","8,775.00",,
5/15/2016,"1,129,575.00",5,3,3830,8480,2,No,Once,Excellent,9,2630,1200,113,1994,98122,47.62,-122.29,"3,050.00","7,556.00",,
6/14/2017,"780,000.00",4,2.5,3500,7048,2,No,None,Fair,9,3500,0,13,0,98053,47.68,-122.03,"3,920.00","7,864.00",,
4/15/2016,"330,000.00",3,3,2420,13959,1,No,None,Good,8,1740,680,30,0,98028,47.75,-122.23,"2,570.00","13,300.00",,
9/14/2017,"370,000.00",4,2.5,2720,8666,2,No,None,Fair,9,2720,0,26,0,98030,47.38,-122.17,"2,410.00","8,100.00",,
10/14/2017,"467,000.00",5,2.25,2500,13500,1,No,None,Fair,7,1850,650,39,0,98072,47.76,-122.14,"2,300.00","9,750.00",,
2/15/2016,"405,000.00",3,1.75,1670,6720,1,No,None,Fair,7,1140,530,38,0,98034,47.72,-122.19,"1,670.00","7,320.00",,
7/14/2017,"675,000.00",5,2.25,2900,10300,1,No,None,Fair,8,1450,1450,33,0,98006,47.55,-122.15,"2,310.00","10,300.00",,
8/14/2017,"500,000.00",2,1,1640,14100,1,No,None,Good,7,1140,500,64,0,98006,47.57,-122.14,"1,520.00","13,527.00",,
7/14/2017,"389,999.00",4,2.5,1890,15770,2,No,None,Good,7,1890,0,50,0,98166,47.43,-122.34,"2,410.00","15,256.00",,
2/15/2016,"630,000.00",4,1.75,2950,9025,1,No,Twice,Good,8,1780,1170,43,0,98034,47.71,-122.22,"2,120.00","9,600.00",,
10/14/2017,"360,000.00",4,2.5,2160,9528,2,No,None,Fair,9,2160,0,26,0,98001,47.33,-122.26,"2,280.00","9,937.00",,
10/14/2017,"580,000.00",4,3,3280,11060,2,No,None,Fair,8,2270,1010,32,0,98056,47.54,-122.18,"2,320.00","11,004.00",,
7/14/2017,"550,000.00",3,2,1970,4166,2,No,Thrice,Excellent,8,1270,700,89,0,98126,47.57,-122.38,"2,390.00","4,166.00",,
7/14/2017,"879,000.00",4,2.5,3360,22111,2,No,None,Fair,10,3360,0,24,0,98075,47.60,-122.02,"3,150.00","11,374.00",,
14 August 2017,265000,3,2,,8959,1,No,None,Fair,7,1320,0,25,0,98042,47.3536,-122.144,1740,7316,,
3/15/2016,"446,500.00",3,2.5,2650,7286,2,No,None,Fair,8,2650,0,28,0,98059,47.51,-122.15,"2,400.00","7,220.00",,
6/14/2017,"404,000.00",3,1.5,2030,8880,1,No,None,Fair,7,1330,700,55,0,98108,47.56,-122.31,"2,140.00","5,592.00",,
5/14/2017,"267,500.00",3,1.75,1590,11914,1,No,Twice,Fair,7,1090,500,61,0,98188,47.44,-122.27,"1,630.00","9,052.00",,
6/14/2017,"1,129,575.00",4,5,4550,18641,1,Yes,Four,Fair,10,2600,1950,16,0,98074,47.61,-122.08,"4,550.00","19,508.00",,
8/14/2017,"335,000.00",3,2.5,2440,7632,2,No,None,Fair,8,2440,0,20,0,98003,47.35,-122.30,"2,510.00","7,903.00",,
6/14/2017,"576,000.00",3,2.5,1940,9000,1,No,None,Good,7,970,970,70,0,98117,47.69,-122.39,"2,190.00","7,310.00",,
4/15/2016,"208,633.00",3,2.5,2040,3810,2,No,None,Fair,8,2040,0,12,0,98038,47.35,-122.00,"2,370.00","4,590.00",,
1/15/2016,"315,000.00",3,2.25,2200,8750,1,No,None,Good,7,1120,1080,54,0,98166,47.48,-122.34,"1,460.00","10,139.00",,
2/15/2016,"725,000.00",3,1.75,1920,3300,1,No,None,Good,8,960,960,105,0,98112,47.62,-122.30,"1,740.00","4,000.00",,
4/15/2016,"550,000.00",4,2.75,1800,7750,1,No,None,Good,8,1400,400,53,0,98177,47.78,-122.38,"1,800.00","8,275.00",,
6/14/2017,"610,750.00",4,2.25,2180,7297,2,No,None,Fair,8,2180,0,34,0,98074,47.65,-122.06,"2,250.00","9,781.00",,
2/15/2016,"550,700.00",2,1,1010,5000,1.5,No,None,Good,6,1010,0,110,0,98105,47.67,-122.30,"1,460.00","5,000.00",,
1/15/2016,"665,000.00",4,2.75,3320,10574,2,No,None,Excellent,8,2220,1100,58,0,98056,47.54,-122.18,"2,720.00","8,330.00",,
2/15/2016,"834,000.00",4,2.5,2370,4000,1.5,No,Twice,Excellent,8,1980,390,90,0,98144,47.60,-122.29,"2,440.00","5,750.00",,
10/14/2017,"201,000.00",5,1.75,1660,78408,1.5,No,None,Fair,6,1660,0,103,0,98065,47.53,-121.84,"1,660.00","78,408.00",,
5/14/2017,"1,129,575.00",5,2.5,3650,9050,2,No,Four,Excellent,10,3370,280,97,0,98119,47.63,-122.37,"2,880.00","5,400.00",,
6/14/2017,"1,129,575.00",4,3.25,4290,12103,1,No,Thrice,Fair,10,2690,1600,21,0,98006,47.55,-122.10,"3,860.00","11,244.00",,
12/14/2017,"1,129,575.00",4,3.25,4290,12103,1,No,Thrice,Fair,10,2690,1600,21,0,98006,47.55,-122.10,"3,860.00","11,244.00",,
11/14/2017,"305,000.00",4,2.25,1950,7700,1,No,None,Fair,8,1350,600,39,0,98058,47.44,-122.13,"2,150.00","7,350.00",,
4/15/2016,"487,000.00",3,2,2590,14052,1,No,None,Excellent,8,1720,870,70,0,98133,47.74,-122.33,"1,570.00","8,162.00",,
5/15/2016,"390,000.00",3,2.5,1930,64904,1,No,None,Good,8,1930,0,30,0,98042,47.35,-122.16,"2,350.00","57,500.00",,
7/14/2017,"548,000.00",2,1,1470,3864,1,No,None,Good,7,1170,300,102,0,98103,47.66,-122.35,"1,570.00","3,864.00",,
11/14/2017,"268,750.00",4,1,800,8775,1,No,None,Fair,6,800,0,75,0,98166,47.48,-122.34,"1,310.00","8,775.00",,
5/14/2017,"819,900.00",5,2.75,3150,7119,2,No,None,Fair,9,3150,0,5,0,98052,47.68,-122.15,"1,560.00","8,384.00",,
14 October 2017,520000,3,,2030,16200,2,No,None,Fair,8,2030,0,34,0,98027,47.5162,-122.057,2660,17958,,
7/14/2017,"230,000.00",3,2,1450,11204,1,No,None,Fair,7,1450,0,15,0,98001,47.26,-122.25,"1,520.00","9,518.00",,
2/15/2016,"240,000.00",3,1.75,1510,10248,1,No,None,Fair,7,1510,0,49,0,98023,47.29,-122.37,"1,510.00","9,753.00",,
9/14/2017,"232,000.00",2,1,1240,12092,1,No,None,Fair,6,960,280,96,1984,98146,47.50,-122.35,"1,820.00","7,460.00",,
3/15/2016,"240,500.00",2,1,1240,12092,1,No,None,Fair,6,960,280,96,1984,98146,47.50,-122.35,"1,820.00","7,460.00",,
10/14/2017,"274,975.00",3,2.5,3030,45004,2,No,None,Fair,9,3030,0,31,0,98077,47.77,-122.09,"3,080.00","35,781.00",,
9/14/2017,"740,000.00",4,2,2050,4400,1.5,No,None,Good,9,2050,0,96,0,98102,47.64,-122.32,"2,320.00","5,500.00",,
4/15/2016,"186,375.00",3,1,1000,7636,1,No,None,Okay,7,1000,0,66,0,98166,47.47,-122.34,"1,150.00","7,600.00",,
7/14/2017,"790,000.00",3,2.25,2370,10289,1,No,None,Good,9,1590,780,41,0,98005,47.59,-122.17,"2,500.00","10,004.00",,
9/14/2017,"880,000.00",4,3.5,2800,6750,2,No,None,Fair,9,1890,910,67,2002,98105,47.67,-122.28,"2,370.00","6,120.00",,
4/15/2016,"279,000.00",6,1.75,2240,11180,2,No,None,Good,7,2240,0,63,0,98198,47.42,-122.32,"1,590.00","7,955.00",,
7/14/2017,"295,000.00",3,2,1810,10530,1,No,Twice,Fair,8,1810,0,27,0,98022,47.19,-122.01,"1,910.00","10,450.00",,
4/15/2016,"640,000.00",2,1,1070,5000,1,No,None,Fair,7,1070,0,94,0,98103,47.67,-122.33,"1,710.00","5,000.00",,
7/14/2017,"940,000.00",4,2,2490,9525,2,No,None,Excellent,9,2490,0,50,0,98040,47.56,-122.22,"2,770.00","9,525.00",,
10/14/2017,"260,000.00",4,2.5,1960,5238,2,No,None,Fair,7,1960,0,15,0,98038,47.35,-122.05,"1,800.00","5,894.00",,
6/14/2017,"559,900.00",3,2.75,2930,5569,1,No,None,Fair,9,1860,1070,14,0,98072,47.76,-122.16,"2,580.00","11,045.00",,
7/14/2017,"791,500.00",4,2,1510,3500,1.5,No,None,Excellent,7,1510,0,107,0,98103,47.68,-122.36,"1,820.00","3,750.00",,
8/14/2017,"265,000.00",3,1.75,1420,8250,1,No,None,Fair,7,1420,0,64,0,98133,47.75,-122.35,"1,740.00","8,000.00",,
5/15/2016,"245,000.00",3,1.75,1740,11547,1,No,None,Fair,7,1740,0,64,0,98178,47.49,-122.22,880.00,"78,408.00",,
4/15/2016,"485,000.00",4,1.75,2560,43995,2,No,None,Good,7,2560,0,56,0,98052,47.69,-122.09,"2,560.00","14,764.00",,
11/14/2017,"684,000.00",4,3.5,3040,8414,2,No,None,Fair,9,2420,620,8,0,98059,47.52,-122.16,"3,470.00","8,066.00",,
9/14/2017,"425,000.00",3,1.75,2500,6840,1,No,None,Fair,8,1300,1200,61,0,98125,47.72,-122.32,"1,580.00","8,691.00",,
10/14/2017,"309,600.00",4,1.75,1275,20000,1,No,None,Good,6,1275,0,27,0,98070,47.38,-122.49,"1,660.00","20,000.00",,
7/14/2017,"552,250.00",4,2.5,2580,5823,2,No,None,Fair,8,2580,0,16,0,98065,47.54,-121.88,"2,380.00","5,823.00",,
7/14/2017,"165,000.00",4,1,1000,7134,1,No,None,Fair,6,1000,0,75,0,98178,47.49,-122.24,"1,020.00","7,138.00",,
12/14/2017,"239,900.00",4,1,1000,7134,1,No,None,Fair,6,1000,0,75,0,98178,47.49,-122.24,"1,020.00","7,138.00",,
12/14/2017,"320,000.00",2,1,1070,32633,1,No,None,Good,6,1070,0,88,0,98059,47.47,-122.08,"1,360.00","32,156.00",,
10/14/2017,"206,600.00",3,2,1390,13464,1,No,None,Good,7,1390,0,31,0,98030,47.36,-122.17,"1,720.00","12,080.00",,
4/15/2016,"387,000.00",4,1.75,2500,7690,1,No,None,Fair,7,1250,1250,45,0,98155,47.77,-122.31,"2,040.00","8,646.00",,
6/14/2017,"299,000.00",1,0.75,560,12120,1,No,None,Fair,4,560,0,51,0,98014,47.68,-121.85,"1,300.00","19,207.00",,
9/14/2017,"855,000.00",4,2.75,2270,10460,2,No,None,Fair,9,2270,0,53,0,98040,47.56,-122.22,"2,610.00","10,180.00",,
15 January 2016,315000,3,,1900,14400,1,No,None,Good,7,1300,600,64,0,98166,47.4147,-122.337,1940,14400,,
12/14/2017,"437,500.00",2,1,990,3120,1,No,Twice,Excellent,7,790,200,111,0,98103,47.68,-122.35,"1,930.00","3,120.00",,
3/15/2016,"252,000.00",4,1.5,1550,19800,1,No,None,Good,7,1050,500,49,0,98001,47.31,-122.27,"1,640.00","22,654.00",,
6/14/2017,"375,000.00",4,1.75,2200,7475,1,No,None,Excellent,7,1100,1100,63,0,98118,47.54,-122.28,"1,600.00","5,766.00",,
8/14/2017,"300,000.00",4,2.5,1910,4862,2,No,None,Fair,7,1910,0,13,0,98038,47.36,-122.03,"2,010.00","5,091.00",,
10/14/2017,"420,000.00",4,1,1750,9600,1.5,No,None,Good,7,1750,0,64,0,98006,47.58,-122.14,"1,750.00","10,530.00",,
5/14/2017,"900,000.00",3,1,1330,77972,1,No,None,Fair,7,1330,0,90,1954,98033,47.69,-122.16,"1,340.00","17,689.00",,
8/14/2017,"679,900.00",3,2.5,2440,5750,2,No,Twice,Fair,9,1980,460,18,0,98116,47.57,-122.38,"1,520.00","5,750.00",,
6/14/2017,"463,000.00",3,2.5,1640,29970,2,No,None,Fair,7,1640,0,26,0,98053,47.64,-121.97,"1,580.00","28,399.00",,
8/14/2017,"380,000.00",5,2.5,2760,11340,2,No,None,Good,9,2760,0,40,0,98059,47.48,-122.14,"2,470.00","11,340.00",,
12/14/2017,"329,500.00",4,2.5,1820,7912,2,No,None,Fair,7,1820,0,24,0,98038,47.38,-122.03,"1,820.00","8,168.00",,
8/14/2017,"604,950.00",3,2.5,2110,5608,1,No,None,Fair,8,1340,770,5,0,98033,47.67,-122.18,"2,040.00","9,363.00",,
9/14/2017,"795,000.00",5,2.5,3040,9570,1,No,Twice,Good,8,1640,1400,52,0,98006,47.57,-122.16,"2,920.00","8,800.00",,
1/15/2016,"465,000.00",3,2,1840,40438,2,No,None,Fair,7,1840,0,24,0,98045,47.49,-121.71,"1,380.00","44,049.00",,
3/15/2016,"673,000.00",4,2.5,2990,10400,2,No,None,Fair,9,2990,0,16,0,98166,47.45,-122.36,"2,140.00","17,449.00",,
10/14/2017,"810,000.00",4,2.5,3520,15420,2,No,None,Fair,10,3520,0,27,0,98074,47.64,-122.02,"3,400.00","21,455.00",,
4/15/2016,"785,000.00",4,2.75,2440,69415,1,No,None,Good,8,1910,530,29,0,98075,47.59,-122.04,"2,770.00","24,361.00",,
11/14/2017,"338,000.00",4,3,2090,7500,1,No,None,Fair,7,1370,720,32,0,98056,47.49,-122.18,"1,810.00","7,650.00",,
12/14/2017,"280,000.00",3,2.25,1430,7222,2,No,None,Fair,7,1430,0,25,0,98056,47.51,-122.19,"1,430.00","7,220.00",,
10/14/2017,"315,000.00",4,2.25,2180,10754,1,No,None,Excellent,7,1100,1080,64,0,98133,47.77,-122.34,"1,810.00","6,929.00",,
15 March 2016,530000,4,2.25,,10754,1,No,None,Excellent,7,1100,1080,64,0,98133,47.7711,-122.341,1810,6929,,
12/14/2017,"380,000.00",5,3,3450,9914,2,No,None,Fair,9,3450,0,14,0,98023,47.28,-122.35,"2,860.00","9,721.00",,
8/14/2017,"297,000.00",3,2.25,1450,7562,2,No,None,Fair,7,1450,0,24,0,98056,47.50,-122.19,"1,650.00","7,625.00",,
5/14/2017,"730,000.00",4,2.5,3230,7331,2,No,None,Fair,10,3230,0,14,0,98075,47.58,-121.97,"3,480.00","7,447.00",,
6/14/2017,"450,000.00",3,1.75,1640,13500,1,No,None,Fair,7,1110,530,78,0,98125,47.72,-122.30,"1,770.00","12,600.00",,
